Product Name,Price,Color,Product Link,Image Link
Shopper,"Rs.1,999.00",Black,https://www2.hm.com/en_in/productpage.0633152052.html,"https://lp2.hm.com/hmgoepprod?set=source[/4a/9d/4a9d46230d69b80c4ad3c73acafbc64ea9aa4b9a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Cap-sleeved body,Rs.799.00,Dark brown,https://www2.hm.com/en_in/productpage.1229605003.html,"https://lp2.hm.com/hmgoepprod?set=source[/65/9f/659f7312c22fd2320de49db358fc6d051c38b76f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cropped ribbed T-shirt,Rs.399.00,Khaki green,https://www2.hm.com/en_in/productpage.1212806014.html,"https://lp2.hm.com/hmgoepprod?set=source[/8b/96/8b96484bf1c881b8e1d24e0a02cf2863dc2e6d2a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Wide pull-on trousers,"Rs.1,299.00",Black,https://www2.hm.com/en_in/productpage.1216645001.html,"https://lp2.hm.com/hmgoepprod?set=source[/0f/ea/0fea5228a26c2bccf396d0f4e0f53d06628cb877.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Popover shirt,"Rs.1,999.00",Blue/Striped,https://www2.hm.com/en_in/productpage.1209416001.html,"https://lp2.hm.com/hmgoepprod?set=source[/15/35/1535f855c38a660193767f0448c9bcc95221a095.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Denim skirt,"Rs.1,999.00",Light denim blue,https://www2.hm.com/en_in/productpage.1204764002.html,"https://lp2.hm.com/hmgoepprod?set=source[/25/ae/25ae82192f5e6ccd679d5300972b31f45e6335da.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cropped ribbed T-shirt,Rs.399.00,White,https://www2.hm.com/en_in/productpage.1212806002.html,"https://lp2.hm.com/hmgoepprod?set=source[/88/fb/88fb87cf700282d958019ad6406f5044269d9f83.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cotton T-shirt,Rs.599.00,Cream/Black striped,https://www2.hm.com/en_in/productpage.0963662096.html,"https://lp2.hm.com/hmgoepprod?set=source[/31/89/318960a553ee8475ff7741397ded07e312029cf4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed Henley top,Rs.799.00,Pink,https://www2.hm.com/en_in/productpage.1230408001.html,"https://lp2.hm.com/hmgoepprod?set=source[/bb/7a/bb7ad8957a44c988ad0bc5cdde606175564f85f8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Shoulder bag,"Rs.1,799.00",Dark mole,https://www2.hm.com/en_in/productpage.1222210001.html,"https://lp2.hm.com/hmgoepprod?set=source[/84/e6/84e682676f2c5707e11acac3dbf204da4c355d30.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
High-waisted leggings,Rs.799.00,Black,https://www2.hm.com/en_in/productpage.0975846001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e2/97/e297e7cf37494f02458121d039940cd2889d1cf5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Draped vest top,Rs.799.00,Mole,https://www2.hm.com/en_in/productpage.1225516002.html,"https://lp2.hm.com/hmgoepprod?set=source[/cc/2d/cc2d9010cf5c8e4b49ca12499ca20de6020d2609.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
2-pack cropped T-shirts,Rs.799.00,Light greige/Black,https://www2.hm.com/en_in/productpage.1141812019.html,"https://lp2.hm.com/hmgoepprod?set=source[/3c/cb/3ccbee695411816f8af7e95b6127da5ca1605102.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Square-neck jersey top,Rs.799.00,Light blue,https://www2.hm.com/en_in/productpage.1221690004.html,"https://lp2.hm.com/hmgoepprod?set=source[/ed/9e/ed9e6200270aed24f0ee8e0980a09d6f168d8af2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Wide twill trousers,"Rs.1,499.00",Light beige,https://www2.hm.com/en_in/productpage.1107360020.html,"https://lp2.hm.com/hmgoepprod?set=source[/9f/5c/9f5cb22b84f0d81a1d7f9e9e5c069aa36cb326ce.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Crinkled jersey jumpsuit,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1222003001.html,"https://lp2.hm.com/hmgoepprod?set=source[/6e/a6/6ea627046eebc4ca2fe72f148b67ec1f9dcdb05a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
T-shirt with a motif,Rs.999.00,Dark grey/Nirvana,https://www2.hm.com/en_in/productpage.0762470392.html,"https://lp2.hm.com/hmgoepprod?set=source[/73/1b/731bbb9496d5027743bd0be69d29a07580d4a782.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed vest top,Rs.499.00,Black,https://www2.hm.com/en_in/productpage.1214111001.html,"https://lp2.hm.com/hmgoepprod?set=source[/58/85/5885ceee201232a6494065817143c27fbe18c143.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Jersey crêpe trousers,"Rs.1,499.00",Beige,https://www2.hm.com/en_in/productpage.1212575002.html,"https://lp2.hm.com/hmgoepprod?set=source[/69/3d/693d64b62c37bc440176789aef15c15caab757cd.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Gathered corset top,Rs.799.00,Light beige,https://www2.hm.com/en_in/productpage.1202826002.html,"https://lp2.hm.com/hmgoepprod?set=source[/bb/3d/bb3d39222aab84df1185676b907a92a90d1b8f0f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cigarette trousers,"Rs.1,299.00",Beige,https://www2.hm.com/en_in/productpage.0751471093.html,"https://lp2.hm.com/hmgoepprod?set=source[/67/6a/676af3401ec58bf9605ecc50605aa92add85c18d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Mom Loose Fit Ultra High Ankle Jeans,"Rs.1,799.00",Denim blue,https://www2.hm.com/en_in/productpage.1173609001.html,"https://lp2.hm.com/hmgoepprod?set=source[/09/e5/09e5d4a51340a57ae258f94451e5d0c42bb151bf.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed vest top,Rs.399.00,Black,https://www2.hm.com/en_in/productpage.1209123002.html,"https://lp2.hm.com/hmgoepprod?set=source[/c8/51/c8518b4dbb18c555dce8932b7ffe9fc445b8d895.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Linen-blend shirt,"Rs.1,499.00",Orange,https://www2.hm.com/en_in/productpage.1027844041.html,"https://lp2.hm.com/hmgoepprod?set=source[/ee/7c/ee7c3c094b09d7b8dc33b2574aadc2d1dc59f447.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Collared bodycon dress,"Rs.1,299.00",Dark blue,https://www2.hm.com/en_in/productpage.1225165003.html,"https://lp2.hm.com/hmgoepprod?set=source[/4a/b7/4ab7c7095099821a6d0396fe7e13637d6da12bc5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linked-ring necklace,Rs.399.00,Gold-coloured,https://www2.hm.com/en_in/productpage.1058898001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d2/da/d2daaab886066c6ce8b074a40c5d9736bbdb737b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Printed T-shirt,Rs.499.00,Cream/Downtown Los Angeles,https://www2.hm.com/en_in/productpage.1198432024.html,"https://lp2.hm.com/hmgoepprod?set=source[/57/f1/57f169360c0930455cd80ee8fdf0cdc15aee1be4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Zip-through hoodie,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.0984902001.html,"https://lp2.hm.com/hmgoepprod?set=source[/06/16/06161f4cceeb230376a87b4065dd43e64af44f90.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed T-shirt,Rs.499.00,Greige/Dance Mode,https://www2.hm.com/en_in/productpage.1198432022.html,"https://lp2.hm.com/hmgoepprod?set=source[/a2/46/a24684ced520cfc83a6f85a7d9ff992770b129b8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Wide joggers,"Rs.1,299.00",Khaki green,https://www2.hm.com/en_in/productpage.1199249011.html,"https://lp2.hm.com/hmgoepprod?set=source[/1c/3b/1c3b5020a0bc708354927ea2c01e0995fb1b1504.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
V-neck blouse,"Rs.1,299.00",Pigeon blue,https://www2.hm.com/en_in/productpage.0939703094.html,"https://lp2.hm.com/hmgoepprod?set=source[/7e/9f/7e9fde4c38c312c22b6bb68208fdeea71008e7ba.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed vest top,Rs.399.00,Dusty pink marl,https://www2.hm.com/en_in/productpage.1209123006.html,"https://lp2.hm.com/hmgoepprod?set=source[/16/56/1656a44e66e38020349641b15773c741a028df20.jpg],origin[dam],category[ladies_basics_tops_vests],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Linen-blend shirt,"Rs.1,499.00",White/Blue striped,https://www2.hm.com/en_in/productpage.1213682006.html,"https://lp2.hm.com/hmgoepprod?set=source[/9e/db/9edbe268be8433c346e4be57b884e78b5779eff3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
High-waisted tailored trousers,"Rs.1,499.00",Navy blue,https://www2.hm.com/en_in/productpage.1091186015.html,"https://lp2.hm.com/hmgoepprod?set=source[/6e/4c/6e4c131597422d9d7eefd838c287e328b2e06755.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Tie-detail puff-sleeved blouse,"Rs.1,499.00",Cream,https://www2.hm.com/en_in/productpage.1202904002.html,"https://lp2.hm.com/hmgoepprod?set=source[/ed/b2/edb2768386e5be0f20dcec78dd0108002ac9a56b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Flared High Jeans,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1109636003.html,"https://lp2.hm.com/hmgoepprod?set=source[/b7/ad/b7add72e330b17a2fef0b7d6cfdb89f8729b8d7d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Straight High Jeans,"Rs.1,999.00",Light denim blue,https://www2.hm.com/en_in/productpage.1199187002.html,"https://lp2.hm.com/hmgoepprod?set=source[/d9/8c/d98cb2bd25b42d616c28ae76684b4a09825e0cac.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend pull-on trousers,"Rs.1,499.00",Light beige/Pinstriped,https://www2.hm.com/en_in/productpage.1138003015.html,"https://lp2.hm.com/hmgoepprod?set=source[/eb/8f/eb8f4ad100d1aaa64de7c5344cd3d26abd969149.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Small crossbody bag,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1218566001.html,"https://lp2.hm.com/hmgoepprod?set=source[/6f/4c/6f4c487f47620e9df2ccdc707e6cb0cbeeaf1407.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
3-pack narrow belts,Rs.799.00,Black/Brown/Cream,https://www2.hm.com/en_in/productpage.0942854013.html,"https://lp2.hm.com/hmgoepprod?set=source[/ba/78/ba78713d3318487c54b047ea2fae991f3ef2fcfa.jpg],origin[dam],category[ladies_accessories_belts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Feather Soft Straight Regular Jeans,"Rs.1,999.00",Dark denim blue,https://www2.hm.com/en_in/productpage.1212909003.html,"https://lp2.hm.com/hmgoepprod?set=source[/1f/a9/1fa92854a5e66af636d6e895e090cabd787ed220.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Pendant necklace,Rs.399.00,Gold-coloured,https://www2.hm.com/en_in/productpage.1225311001.html,"https://lp2.hm.com/hmgoepprod?set=source[/99/42/994203d42e923fd1376b208fab2468c9d5366eba.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Square-neck jersey top,Rs.799.00,Black,https://www2.hm.com/en_in/productpage.1221690001.html,"https://lp2.hm.com/hmgoepprod?set=source[/b3/cb/b3cb2ed3eca70df24e087bbd16e5e25e7781bfb9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Long-sleeved jersey top,Rs.799.00,Cream,https://www2.hm.com/en_in/productpage.1089811013.html,"https://lp2.hm.com/hmgoepprod?set=source[/bd/2e/bd2e131b76f4d578e6423be59fc05a0bac1f35b8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Pearl pendant earrings,Rs.399.00,Gold-coloured/White,https://www2.hm.com/en_in/productpage.1174733001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e4/6e/e46e0a1b5dad5a401d5d3e911b50e64ddaf9685e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Cropped T-shirt,Rs.399.00,Dusty pink marl,https://www2.hm.com/en_in/productpage.1201712015.html,"https://lp2.hm.com/hmgoepprod?set=source[/fa/fa/fafa67ea181beea4e3a22c6f41a6ce18c0de9cb1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Boat-neck body,Rs.999.00,Navy blue,https://www2.hm.com/en_in/productpage.1216651003.html,"https://lp2.hm.com/hmgoepprod?set=source[/2c/b9/2cb9da3d29d9f7fe95897301bc5e029c731cb1ce.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
T-shirt with a motif,Rs.999.00,Cream/The Rolling Stones,https://www2.hm.com/en_in/productpage.0762470395.html,"https://lp2.hm.com/hmgoepprod?set=source[/36/fd/36fdf9b7abab7498f865b90aebd8dcc346a68e44.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cropped T-shirt,Rs.399.00,White,https://www2.hm.com/en_in/productpage.1201712002.html,"https://lp2.hm.com/hmgoepprod?set=source[/0e/e3/0ee3ff500746559141d2287758e1b7e4f75365ef.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
V-neck blouse,"Rs.1,299.00",Black,https://www2.hm.com/en_in/productpage.0939703044.html,"https://lp2.hm.com/hmgoepprod?set=source[/a5/ff/a5ff3a142eeea060dbcea9b8b7e9339a5276e66b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed Henley top,Rs.799.00,Light grey marl,https://www2.hm.com/en_in/productpage.1235187003.html,"https://lp2.hm.com/hmgoepprod?set=source[/05/73/057384839ddb2400e09565a8e7c939cd462cb3d9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen shirt,"Rs.1,999.00",Pale blue,https://www2.hm.com/en_in/productpage.1219107008.html,"https://lp2.hm.com/hmgoepprod?set=source[/9c/9e/9c9ee80b78cc92245362fee8a9af3f319f70a630.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed T-shirt,Rs.499.00,Black/Calais,https://www2.hm.com/en_in/productpage.1198432002.html,"https://lp2.hm.com/hmgoepprod?set=source[/08/0f/080fd58814b57e50ca41797a88cac4b85a0426bc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed vest top,Rs.499.00,Dusty green,https://www2.hm.com/en_in/productpage.1214111003.html,"https://lp2.hm.com/hmgoepprod?set=source[/79/74/7974d46ffa334e700b332b957191968fd76cce21.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Gathered corset top,Rs.799.00,Black,https://www2.hm.com/en_in/productpage.1202826001.html,"https://lp2.hm.com/hmgoepprod?set=source[/6f/a6/6fa65cac8473c75da3955ebb638da2fe9b1ad4e3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Square-neck top,Rs.799.00,Light pink,https://www2.hm.com/en_in/productpage.1183662015.html,"https://lp2.hm.com/hmgoepprod?set=source[/bb/34/bb3474b09e831d6e902854fac5c4b4948aa94346.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Viscose tunic dress,"Rs.1,499.00",White/Blue floral,https://www2.hm.com/en_in/productpage.1214786007.html,"https://lp2.hm.com/hmgoepprod?set=source[/6f/d5/6fd5b6bf7fbfd56c60e6c1832a0b39ad419cd1c6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend cropped blouse,"Rs.1,499.00",Black/Floral,https://www2.hm.com/en_in/productpage.1224824004.html,"https://lp2.hm.com/hmgoepprod?set=source[/17/cd/17cd90e8bd86c48ae35201e75943abc6ea6ac3cb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Shirt,"Rs.1,299.00",Cream/Spotted,https://www2.hm.com/en_in/productpage.1220978003.html,"https://lp2.hm.com/hmgoepprod?set=source[/a9/7b/a97b6e1896c7a8b317cd06644bc3e282008b1f62.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Wide Ultra High Jeans,"Rs.1,999.00",Light denim blue,https://www2.hm.com/en_in/productpage.1067430034.html,"https://lp2.hm.com/hmgoepprod?set=source[/c5/60/c560d4b6983fda6385d1315e90f6520e6bb4cd69.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed vest top,Rs.499.00,Dark grey,https://www2.hm.com/en_in/productpage.1214111002.html,"https://lp2.hm.com/hmgoepprod?set=source[/e9/13/e913bd30129f4b6bcaf64570dcd73cca3e646ec6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend shirt,"Rs.1,499.00",Grey,https://www2.hm.com/en_in/productpage.1202784009.html,"https://lp2.hm.com/hmgoepprod?set=source[/63/39/6339225a3c4aecb965f6afdec00fbe36e5171627.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized T-shirt,Rs.699.00,Light blue,https://www2.hm.com/en_in/productpage.1212700009.html,"https://lp2.hm.com/hmgoepprod?set=source[/a8/22/a822568fa1a72b7d4ec9f117f2975f92e3b8c4f4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Shoulder bag and pouch,"Rs.1,999.00",Black,https://www2.hm.com/en_in/productpage.0916750031.html,"https://lp2.hm.com/hmgoepprod?set=source[/af/c0/afc06f8a3e6ebd3f578762f706d0f16ec470b12c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed Henley top,Rs.799.00,Pistachio green,https://www2.hm.com/en_in/productpage.1230408002.html,"https://lp2.hm.com/hmgoepprod?set=source[/9b/a6/9ba6be72009a3ec5dfe4fdeedbf0cf5b332ccdcc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Denim corset top,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1212093003.html,"https://lp2.hm.com/hmgoepprod?set=source[/58/b7/58b71d3a11509d88154505bb38adbe0e20916c04.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Short tube top,Rs.499.00,Black,https://www2.hm.com/en_in/productpage.1221322001.html,"https://lp2.hm.com/hmgoepprod?set=source[/00/f7/00f702a47fc470d2fb93c070a4676c8e672b83ec.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Textured-weave shirt,"Rs.1,999.00",Light pink,https://www2.hm.com/en_in/productpage.1193743004.html,"https://lp2.hm.com/hmgoepprod?set=source[/f9/b1/f9b1eafebec8e11fa48bef165255b2357d1666ee.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Shirt,"Rs.1,299.00",Black,https://www2.hm.com/en_in/productpage.1220978002.html,"https://lp2.hm.com/hmgoepprod?set=source[/8b/db/8bdb8dd580fadeda85c9d0e7b998c820aedf92a0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Fitted T-shirt,Rs.499.00,Black,https://www2.hm.com/en_in/productpage.1210630001.html,"https://lp2.hm.com/hmgoepprod?set=source[/9b/58/9b588426fe47d537c6cdeed7069e4193768f6b90.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cropped vest top,Rs.799.00,Black,https://www2.hm.com/en_in/productpage.1049251001.html,"https://lp2.hm.com/hmgoepprod?set=source[/8c/bd/8cbd526b78efd0bda12e0890e8bf1b0fb890572c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
DryMove™ Pocket-detail sports tights,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1115511001.html,"https://lp2.hm.com/hmgoepprod?set=source[/f5/22/f5226a8da0a2bd7a6ee6ec3d7471372a592ce8c4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Collared bodycon dress,"Rs.1,499.00",Red,https://www2.hm.com/en_in/productpage.1233796001.html,"https://lp2.hm.com/hmgoepprod?set=source[/ce/2e/ce2e0c294e5fb602610d0e90a1d76fc78ad41b6b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Wide denim joggers,"Rs.1,999.00",Light denim blue,https://www2.hm.com/en_in/productpage.1209790003.html,"https://lp2.hm.com/hmgoepprod?set=source[/4f/28/4f28228ef5935b193d2aa34e06f78d26336ec542.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Straight trousers,"Rs.1,999.00",Black,https://www2.hm.com/en_in/productpage.1214614001.html,"https://lp2.hm.com/hmgoepprod?set=source[/9e/1a/9e1a42b16d9f9a6945791b6cfc32bee81bf971b8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed vest top,Rs.499.00,Blue,https://www2.hm.com/en_in/productpage.1214111005.html,"https://lp2.hm.com/hmgoepprod?set=source[/cf/20/cf20c0e665ddd303ff7e9bc8c3aace22b98c077b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Wide joggers,"Rs.1,299.00",Light greige,https://www2.hm.com/en_in/productpage.1199249006.html,"https://lp2.hm.com/hmgoepprod?set=source[/d1/ae/d1ae1b41f6fa60d6da4849b3b4416bdc07d7f379.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Draped bandeau dress,"Rs.2,299.00",Black,https://www2.hm.com/en_in/productpage.1224069001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d3/c4/d3c484f6ef12c4b9de2ee977f4131ff4e4d84f62.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed vest top,Rs.399.00,Dusty green,https://www2.hm.com/en_in/productpage.1209123003.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/3c/243ca0b77e80dc8a162c48cd49b69eb21cb6666a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend pull-on trousers,"Rs.1,499.00",White/Blue striped,https://www2.hm.com/en_in/productpage.1138003009.html,"https://lp2.hm.com/hmgoepprod?set=source[/ea/34/ea34b2973be047b4861924b3ea9aeefc694ff474.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized cotton shirt,"Rs.1,499.00",Dark blue/Pinstriped,https://www2.hm.com/en_in/productpage.1202778002.html,"https://lp2.hm.com/hmgoepprod?set=source[/da/e7/dae7bad3152168cd6040b28b49874e8a17c6b0dc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed T-shirt,Rs.499.00,Cream/Society Club,https://www2.hm.com/en_in/productpage.1198432001.html,"https://lp2.hm.com/hmgoepprod?set=source[/60/9d/609d597dce42e1a6eb4ea56bc607ca8b4b9e45f5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cropped T-shirt,Rs.399.00,Black,https://www2.hm.com/en_in/productpage.1201712001.html,"https://lp2.hm.com/hmgoepprod?set=source[/45/26/4526ebfb669cb110ca26462602eb24d05cc3c827.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
